class	count	class;label	percentage
Q23702033	1	'category in the Köppen climate classification system'@en	0.0%
Q2367628	1	'bell foundry'@en	0.0%
Q2367171	1	'volunteer computing'@en	0.0%
Q23649976	1	'content rating category'@en	0.0%
Q236371	1	'orchard'@en	0.0%
Q2360980	1	'unit of amount'@en	0.0%
Q23595	1	'centre'@en	0.0%
Q235113	1	'angel'@en	0.0%
Q2349219	1	'Ecphonesis'@en	0.0%
Q234870	1	'optical disc'@en	0.0%
Q234262	1	'sura'@en	0.0%
Q2342494	1	'collectible'@en	0.0%
Q233861	1	'musical notation'@en	0.0%
Q2338524	1	'motorsport racing track'@en	0.0%
Q2333223	1	'launch and landing site'@en	0.0%
Q2332212	1	'hanging garden'@en	0.0%
Q233132	1	'twinjet'@en	0.0%
Q2331011	1	'propaganda technique'@en	0.0%
Q2326055	1	'unmoved mover'@en	0.0%
Q23132150	1	'Regions of Poland'@en	0.0%
Q231119	1	'position of trust'@en	0.0%
Q230937	1	'state function'@en	0.0%
Q23090513	1	'pit'@en	0.0%
Q230731	1	'aromatic hydrocarbon'@en	0.0%
Q2304397	1	'residential tower'@en	0.0%
Q2304081	1	'courtesy title'@en	0.0%
Q23039057	1	'bus model'@en	0.0%
Q23017336	1	'cuneiform sign'@en	0.0%
Q23015928	1	'postgraduate degree'@en	0.0%
Q23012297	1	'type of electricity transmission'@en	0.0%
Q2301114	1	'variety store'@en	0.0%
Q23010327	1	'group of fictional objects'@en	0.0%
Q23009442	1	'removal'@en	0.0%
Q23005232	1	'dance school'@en	0.0%
Q230052	1	'tongue-twister'@en	0.0%
Q2300373	1	'national center'@en	0.0%
Q2300333	1	'Friedman number'@en	0.0%
Q2298723	1	'safe prime'@en	0.0%
Q22947	1	'inhabitant'@en	0.0%
Q229371	1	'3D computer graphics software'@en	0.0%
Q22927616	1	'commune of France with specific status'@en	0.0%
Q2291158	1	'Dutch resistance newspaper'@en	0.0%
Q22908314	1	'rhetorical mode'@en	0.0%
Q22908280	1	'evidence based assessment'@en	0.0%
Q22908	1	'retirement home'@en	0.0%
Q22865	1	'independent city of Germany'@en	0.0%
Q2285706	1	'head of government'@en	0.0%
Q2282872	1	'diet'@en	0.0%
Q2282602	1	'group of houses'@en	0.0%
Q22815098	1	'Magic: The Gathering set'@en	0.0%
Q22814978	1	'musical trilogy'@en	0.0%
Q22806	1	'national library'@en	0.0%
Q228039	1	'lock'@en	0.0%
Q2273310	1	'wire-guided missile'@en	0.0%
Q22713629	1	'girls\' school'@en	0.0%
Q2270442	1	'horseshoe waterfall'@en	0.0%
Q22687	1	'bank'@en	0.0%
Q22676022	1	'aircraft lift-power class'@en	0.0%
Q22669857	1	'collage'@en	0.0%
Q22669139	1	'fresco'@en	0.0%
Q2266426	1	'visual disturbance'@en	0.0%
Q22569957	1	'screen print'@en	0.0%
Q2252429	1	'protective sign'@en	0.0%
Q2247340	1	'aromatic plant'@en	0.0%
Q2237117	1	'All the Year Round'@en	0.0%
Q2235325	1	'ship accident'@en	0.0%
Q223371	1	'stock market index'@en	0.0%
Q22314	1	'cargo cult'@en	0.0%
Q2230431	1	'sound archive'@en	0.0%
Q22298551	1	'meteorological index'@en	0.0%
Q222749	1	'acting'@en	0.0%
Q2225003	1	'special municipality'@en	0.0%
Q22247	1	'gamma-ray burst'@en	0.0%
Q222405	1	'cold weapon'@en	0.0%
Q22231111	1	'1.2'@en	0.0%
Q22222786	1	'government program'@en	0.0%
Q2217301	1	'serial'@en	0.0%
Q2217259	1	'manuscript codex'@en	0.0%
Q221696	1	'mutagen'@en	0.0%
Q22134899	1	'student theatre group'@en	0.0%
Q221290	1	'monodrama'@en	0.0%
Q22087155	1	'end cause'@en	0.0%
Q2207959	1	'masque'@en	0.0%
Q22074483	1	'fictional android'@en	0.0%
Q2207370	1	'seat'@en	0.0%
Q2203769	1	'file synchronization'@en	0.0%
Q220187	1	'oil spill'@en	0.0%
Q220016	1	'pike'@en	0.0%
Q2199864	1	'duration'@en	0.0%
Q21997607	1	'number one album'@en	0.0%
Q2198779	1	'unit'@en	0.0%
Q2198484	1	'municipal district'@en	0.0%
Q21973915	1	'organization related to nonviolence'@en	0.0%
Q219239	1	'recipe'@en	0.0%
Q219087	1	'military strategy'@en	0.0%
Q21905924	1	'science fiction short story'@en	0.0%
Q21886169	1	'men\'s magazine'@en	0.0%
Q21844795	1	'Washington D.C. Area Film Critics Association Awards'@en	0.0%
Q21822439	1	'further education college'@en	0.0%
Q2175765	1	'tram stop'@en	0.0%
Q21751045	1	'former cemetery'@en	0.0%
Q21745157	1	'destroyed artwork'@en	0.0%
Q217327	1	'suicide attack'@en	0.0%
Q217123	1	'oracle'@en	0.0%
Q21711025	1	'sculpture technique'@en	0.0%
Q217086	1	'story'@en	0.0%
Q216926	1	'raga'@en	0.0%
Q216842	1	'road roller'@en	0.0%
Q21672098	1	'village of Ukraine'@en	0.0%
Q21663239	1	'Persian dialect'@en	0.0%
Q2165983	1	'stampede'@en	0.0%
Q21652125	1	'non-standard unit'@en	0.0%
Q21652002	1	'religious syncretism'@en	0.0%
Q216107	1	'department store'@en	0.0%
Q21605492	1	'NASA program'@en	0.0%
Q2159907	1	'criminal'@en	0.0%
Q215627	1	'person'@en	0.0%
Q2155186	1	'program block'@en	0.0%
Q2155148	1	'4-polytope'@en	0.0%
Q21546143	1	'truck model'@en	0.0%
Q2154459	1	'New England town'@en	0.0%
Q215304	1	'creation myth'@en	0.0%
Q21528930	1	'network or movement of the French Resistance'@en	0.0%
Q21509286	1	'Chicago Film Critics Association Awards'@en	0.0%
Q214995	1	'telephone number'@en	0.0%
Q21484313	1	'Los Angeles Film Critics Association Awards'@en	0.0%
Q21483913	1	'Soyuz MS'@en	0.0%
Q21480300	1	'mass shooting'@en	0.0%
Q2145900	1	'weird number'@en	0.0%
Q21457810	1	'Scottish district'@en	0.0%
Q21451686	1	'Scottish unitary authority council'@en	0.0%
Q2145117	1	'repository'@en	0.0%
Q2144359	1	'environmental issue'@en	0.0%
Q2143825	1	'hiking trail'@en	0.0%
Q2143762	1	'milestone'@en	0.0%
Q2143354	1	'insurance company'@en	0.0%
Q214267	1	'prophecy'@en	0.0%
Q214242	1	'pyramid scheme'@en	0.0%
Q2141565	1	'situation'@en	0.0%
Q2140711	1	'Dancing mania'@en	0.0%
Q2140699	1	'wine-producing region'@en	0.0%
Q2139582	1	'Reichsland'@en	0.0%
Q21286738	1	'Wikimedia permanent duplicate item'@en	0.0%
Q212805	1	'digital library'@en	0.0%
Q21262209	1	'excess'@en	0.0%
Q212434	1	'Olympic sport'@en	0.0%
Q212057	1	'shield volcano'@en	0.0%
Q212044	1	'sonata form'@en	0.0%
Q212024	1	'spirituals'@en	0.0%
Q21191134	1	'comic strip series'@en	0.0%
Q21190961	1	'Italian comics series'@en	0.0%
Q21190845	1	'fictional duo'@en	0.0%
Q21190411	1	'TV game show series'@en	0.0%
Q2118866	1	'purine alkaloid'@en	0.0%
Q21188110	1	'American television sitcom'@en	0.0%
Q2116008	1	'psychological experiment'@en	0.0%
Q2115663	1	'section'@en	0.0%
Q2113454	1	'prostration'@en	0.0%
Q21125433	1	'free or open-source video game'@en	0.0%
Q2111762	1	'machine shop'@en	0.0%
Q21114371	1	'episcopal function'@en	0.0%
Q210999	1	'psychiatric hospital'@en	0.0%
Q21073023	1	'combustible powder'@en	0.0%
Q210729	1	'electrical element'@en	0.0%
Q21055677	1	'NP-complete game'@en	0.0%
Q210499	1	'bulletin board system'@en	0.0%
Q210337	1	'media player software'@en	0.0%
Q2101564	1	'specification'@en	0.0%
Q21010924	1	'safety precaution'@en	0.0%
Q21000333	1	'shopping street'@en	0.0%
Q2097974	1	'public holidays in Belarus'@en	0.0%
Q20962530	1	'fictional computer'@en	0.0%
Q209534	1	'scherzo'@en	0.0%
Q209495	1	'historical province of France'@en	0.0%
Q2093358	1	'language regulator'@en	0.0%
Q209287	1	'Wonders of the World'@en	0.0%
Q209163	1	'video game expansion pack'@en	0.0%
Q20902363	1	'mythical human-animal hybrid'@en	0.0%
Q20888925	1	'camera parts, features and technologies'@en	0.0%
Q20888659	1	'camera model'@en	0.0%
Q2088753	1	'triple star system'@en	0.0%
Q2088231	1	'military reserve'@en	0.0%
Q20871196	1	'fictional vehicle'@en	0.0%
Q208674	1	'portmanteau'@en	0.0%
Q20856087	1	'NRHP district'@en	0.0%
Q208421	1	'snare drum'@en	0.0%
Q20821044	1	'federal police'@en	0.0%
Q20820259	1		0.0%
Q20819677	1	'technical specification'@en	0.0%
Q20819322	1	'tattoo style'@en	0.0%
Q208164	1	'puppet state'@en	0.0%
Q207937	1	'Nicene creed'@en	0.0%
Q207621	1	'software license'@en	0.0%
Q207524	1	'islet'@en	0.0%
Q20750954	1	'fictional region'@en	0.0%
Q20746389	1	'missionary society'@en	0.0%
Q207436	1	'supernova remnant'@en	0.0%
Q207391	1	'Apollo asteroid'@en	0.0%
Q20737410	1	'philosophical fable'@en	0.0%
Q207326	1	'summit'@en	0.0%
Q2072529	1	'personality model'@en	0.0%
Q2071938	1	'public holidays in Tajikistan'@en	0.0%
Q20715189	1	'barbershop quartet'@en	0.0%
Q2068748	1	'Wedderburn–Etherington number'@en	0.0%
Q20671864	1	'city or town in Tolkien\'s legendarium'@en	0.0%
Q206717	1	'planetary system'@en	0.0%
Q2067166	1	'semiperfect number'@en	0.0%
Q20656220	1	'thriller genre'@en	0.0%
Q20642019	1	'urban guerrilla group'@en	0.0%
Q205892	1	'calendar date'@en	0.0%
Q2058312	1	'patter song'@en	0.0%
Q205663	1	'process'@en	0.0%
Q2055789	1	'passage tombs in Ireland'@en	0.0%
Q20540385	1	'literary non-fiction'@en	0.0%
Q20532	1	'healing knowledge'@en	0.0%
Q205020	1	'desktop environment'@en	0.0%
Q204894	1	'marginal sea'@en	0.0%
Q20438089	1	'Toydarian'@en	0.0%
Q204310	1	'gendarmerie'@en	0.0%
Q203872	1	'being'@en	0.0%
Q203863	1	'Albania in the Eurovision Song Contest'@en	0.0%
Q203789	1	'stove'@en	0.0%
Q203659	1	'teletext'@en	0.0%
Q203494	1	'caravan'@en	0.0%
Q202595	1	'prefecture of Greece'@en	0.0%
Q202570	1	'Ferris wheel'@en	0.0%
Q202474	1	'dryad'@en	0.0%
Q2023606	1	'education program'@en	0.0%
Q2023214	1	'political party in Germany'@en	0.0%
Q2023000	1	'khutor'@en	0.0%
Q2021268	1	'BitTorrent tracker'@en	0.0%
Q20198160	1	'lossy audio coding format'@en	0.0%
Q20181002	1	'radionavigation-satellite service'@en	0.0%
Q201727	1	'Three Sovereigns and Five Emperors'@en	0.0%
Q201676	1	'funeral'@en	0.0%
Q201605	1	'moment magnitude scale'@en	0.0%
Q201424	1	'nuclear war'@en	0.0%
Q2011052	1	'saxophone quartet'@en	0.0%
Q20080483	1	'fictional cave'@en	0.0%
Q200764	1	'bookstore'@en	0.0%
Q200614	1	'national shrine'@en	0.0%
Q20048749	1	'Musical Saracura'@en	0.0%
Q20037067	1	'fictional sport'@en	0.0%
Q200325	1	'human history'@en	0.0%
Q2003221	1	'order of chivalry'@en	0.0%
Q20026918	1	'mathematical theory'@en	0.0%
Q20026879	1	'aircraft lift class'@en	0.0%
Q20019082	1	'work settlement of Russia'@en	0.0%
Q2001676	1	'military offensive'@en	0.0%
Q200023	1	'swimming center'@en	0.0%
Q19978874	1	'liturgical costume'@en	0.0%
Q19958368	1	'culture of an area'@en	0.0%
Q1994931	1	'district of Malaysia'@en	0.0%
Q19935939	1	'branch of geography'@en	0.0%
Q19930933	1	'decision of the Supreme Court of Canada'@en	0.0%
Q19929707	1	'unethical human experimentation'@en	0.0%
Q1990987	1	'social theory'@en	0.0%
Q19905455	1	'borough'@en	0.0%
Q19896979	1	'character in the Mahabharata'@en	0.0%
Q19883131	1	'armed organisation group'@en	0.0%
Q19862701	1	'checkmate pattern'@en	0.0%
Q19862498	1	'game meat'@en	0.0%
Q19862406	1	'business'@en	0.0%
Q19862317	1	'subtype'@en	0.0%
Q1985797	1	'municipal unit of Greece'@en	0.0%
Q19856468	1	'integer-valued function'@en	0.0%
Q19847385	1	'rune letter'@en	0.0%
Q19844914	1	'university building'@en	0.0%
Q19833563	1	'fictional turtle'@en	0.0%
Q19833170	1	'town of Portugal'@en	0.0%
Q19828539	1	'squadron'@en	0.0%
Q19823984	1	'art biennial'@en	0.0%
Q1980736	1	'New Year celebrations'@en	0.0%
Q19799634	1	'model of calculator'@en	0.0%
Q197952	1	'corporate group'@en	0.0%
Q19793988	1	'Cyrillic letter'@en	0.0%
Q1975749	1	'supersoldier'@en	0.0%
Q19731349	1	'Dulce'@en	0.0%
Q19730508	1	'former municipality'@en	0.0%
Q19723444	1	'cell phone model'@en	0.0%
Q19720190	1	'medium size publisher'@en	0.0%
Q1971694	1	'game mode'@en	0.0%
Q1970725	1	'natural region'@en	0.0%
Q1970286	1	'process calculus'@en	0.0%
Q1969642	1	'neighborhood of San Francisco'@en	0.0%
Q19692072	1	'United States Supreme Court decision'@en	0.0%
Q196668	1	'artistic inspiration'@en	0.0%
Q19658107	1	'neighborhood of Brazil'@en	0.0%
Q196431	1	'grappling hold'@en	0.0%
Q1964223	1	'name suffix'@en	0.0%
Q196294	1	'open license'@en	0.0%
Q19604139	1	'Polish surname'@en	0.0%
Q19600	1	'nonmetal'@en	0.0%
Q19595701	1	'entertainment industry'@en	0.0%
Q1958056	1	'science fiction convention'@en	0.0%
Q19573550	1	'painted ceiling'@en	0.0%
Q1955205	1	'music encyclopedia'@en	0.0%
Q19545459	1	'missa solemnis'@en	0.0%
Q1952852	1	'municipality of Mexico'@en	0.0%
Q1951661	1	'member states of the Association of Southeast Asian Nations'@en	0.0%
Q1951366	1	'public utility'@en	0.0%
Q19479037	1	'sculpture series'@en	0.0%
Q19478619	1	'metaclass'@en	0.0%
Q194270	1	'hallucinogen'@en	0.0%
Q194203	1	'arrondissement of France'@en	0.0%
Q1941779	1	'Fashion house'@en	0.0%
Q194172	1	'nocturne'@en	0.0%
Q194112	1	'value'@en	0.0%
Q19386377	1	'register'@en	0.0%
Q193762	1	'hieroglyph'@en	0.0%
Q193663	1	'magnetic tape'@en	0.0%
Q1936581	1	'mineral group'@en	0.0%
Q193622	1	'order'@en	0.0%
Q193598	1	'DL-ascorbic acid'@en	0.0%
Q1935728	1	'stone circle'@en	0.0%
Q193564	1	'game engine'@en	0.0%
Q193556	1	'province of Sweden'@en	0.0%
Q193495	1	'monograph'@en	0.0%
Q193424	1	'web service'@en	0.0%
Q193234	1	'scooter'@en	0.0%
Q192851	1	'arcade game machine'@en	0.0%
Q19278105	1	'Germany from Napoleon to Bismarck : 1800 - 1866'@en	0.0%
Q192624	1	'metre'@en	0.0%
Q1924900	1	'metallic material'@en	0.0%
Q192283	1	'news agency'@en	0.0%
Q19220511	1	'list of music references'@en	0.0%
Q1920810	1	'human rights organization'@en	0.0%
Q19190659	1	'symphonic choir'@en	0.0%
Q19189865	1	'stage orchestra'@en	0.0%
Q1916382	1	'media conglomerate'@en	0.0%
Q1913135	1	'puppet'@en	0.0%
Q1912682	1	'payment method'@en	0.0%
Q19116554	1	'youth subculture'@en	0.0%
Q191062	1	'mnemonic'@en	0.0%
Q190928	1	'shipyard'@en	0.0%
Q190915	1	'low-cost airline'@en	0.0%
Q190752	1	'supreme court'@en	0.0%
Q190686	1	'subroutine'@en	0.0%
Q19067	1	'apex predator'@en	0.0%
Q190539	1	'discourse'@en	0.0%
Q190258	1	'need'@en	0.0%
Q1901234	1	'market segment'@en	0.0%
Q190084	1	'hoax'@en	0.0%
Q1900662	1	'marketing concept'@en	0.0%
Q190065	1	'inorganic compound'@en	0.0%
Q1900326	1	'network'@en	0.0%
Q1899632	1	'study skills'@en	0.0%
Q1899015	1	'conservation organization'@en	0.0%
Q189833	1	'economic growth'@en	0.0%
Q1897589	1	'software synthesizer'@en	0.0%
Q1897098	1	'service club'@en	0.0%
Q1897017	1	'air battle'@en	0.0%
Q1896277	1	'Stupid White Men … and Other Sorry Excuses for the State of the Nation!'@en	0.0%
Q189418	1	'brigantine'@en	0.0%
Q18939591	1	'diary literature'@en	0.0%
Q189210	1	'web application'@en	0.0%
Q18913069	1	'Asgardian'@en	0.0%
Q188993	1	'anarcho-syndicalism'@en	0.0%
Q188913	1	'plantation'@en	0.0%
Q1889	1	'diplomacy'@en	0.0%
Q188889	1	'code'@en	0.0%
Q188860	1	'software library'@en	0.0%
Q188823	1	'scholarship'@en	0.0%
Q188734	1	'sinkhole'@en	0.0%
Q1886349	1	'logo'@en	0.0%
Q188546	1	'pangram'@en	0.0%
Q1885380	1	'square triangular number'@en	0.0%
Q188507	1	'apartment'@en	0.0%
Q188504	1	'alternative medicine'@en	0.0%
Q1885014	1	'cautionary monument'@en	0.0%
Q188460	1	'natural resource'@en	0.0%
Q188447	1	'electrical cable'@en	0.0%
Q188267	1	'programming paradigm'@en	0.0%
Q188248	1	'constant'@en	0.0%
Q188245	1	'polyester'@en	0.0%
Q188211	1	'invariant'@en	0.0%
Q18812508	1	'space station module'@en	0.0%
Q1881195	1	'MAVTV 500'@en	0.0%
Q18811583	1	'sorority'@en	0.0%
Q18811462	1	'science fiction club'@en	0.0%
Q18810091	1	'census division of Canada'@en	0.0%
Q188075	1	'box'@en	0.0%
Q188055	1	'siege'@en	0.0%
Q188040	1	'quarry'@en	0.0%
Q187956	1	'intermodal container'@en	0.0%
Q187947	1	'sheet music'@en	0.0%
Q187939	1	'manufacturing'@en	0.0%
Q1878344	1	'luxury train'@en	0.0%
Q187223	1	'lagoon'@en	0.0%
Q187146	1	'time signal'@en	0.0%
Q1869039	1	'London–Surrey Classic'@en	0.0%
Q1868552	1	'local newspaper'@en	0.0%
Q1868335	1	'power move'@en	0.0%
Q1868072	1	'logion'@en	0.0%
Q1867820	1	'City status in the United Kingdom'@en	0.0%
Q186752	1	'allergen'@en	0.0%
Q186713	1	'simple machine'@en	0.0%
Q18670161	1	'mascot'@en	0.0%
Q18669875	1	'incident'@en	0.0%
Q18663566	1	'dissolved municipality of Japan'@en	0.0%
Q18659417	1	'negative integer'@en	0.0%
Q1865205	1	'bar association'@en	0.0%
Q186516	1	'national flag'@en	0.0%
Q18642164	1	'functional command'@en	0.0%
Q186286	1	'vaudeville'@en	0.0%
Q18624259	1	'private limited liability company'@en	0.0%
Q18603729	1	'dissolution of an administrative territorial entity'@en	0.0%
Q18574943	1	'annual commemoration'@en	0.0%
Q185744	1	'gel'@en	0.0%
Q18573970	1	'group of paintings'@en	0.0%
Q185698	1	'methodology'@en	0.0%
Q18563354	1	'religious character'@en	0.0%
Q18560568	1	'periodic trade fair'@en	0.0%
Q1855859	1	'popular front'@en	0.0%
Q18553676	1	'thoracic disease'@en	0.0%
Q185451	1	'strategy'@en	0.0%
Q18544917	1	'guyok of North Korea'@en	0.0%
Q185441	1	'member state of the european union'@en	0.0%
Q18536800	1	'mixed martial arts event'@en	0.0%
Q18536323	1	'basketball league'@en	0.0%
Q185357	1	'phase change'@en	0.0%
Q18534049	1	'county of North Korea'@en	0.0%
Q185145	1	'great power'@en	0.0%
Q185086	1	'Crown Dependencies'@en	0.0%
Q184932	1	'grammatical mood'@en	0.0%
Q1849110	1	'outlaw motorcycle club'@en	0.0%
Q184870	1	'Boeing B-29 Superfortress'@en	0.0%
Q184759	1	'character encoding'@en	0.0%
Q18454706	1	'heptadecagonal number'@en	0.0%
Q18452301	1	'octadecagonal number'@en	0.0%
Q18451098	1	'icositetragonal number'@en	0.0%
Q18450836	1	'hendecagonal number'@en	0.0%
Q18449456	1	'tridecagonal number'@en	0.0%
Q184485	1	'performing arts'@en	0.0%
Q184452	1	'cable television'@en	0.0%
Q184356	1	'radio telescope'@en	0.0%
Q184148	1	'plug-in'@en	0.0%
Q183945	1	'record producer'@en	0.0%
Q18388277	1	'technology company'@en	0.0%
Q183731	1	'memory card'@en	0.0%
Q18347143	1	'Hominin fossil'@en	0.0%
Q18340550	1	'Wikimedia timeline'@en	0.0%
Q18330146	1	'cultural foundation'@en	0.0%
Q18328106	1	'religion-related award'@en	0.0%
Q18325483	1	'501(c)(4) organization'@en	0.0%
Q18325460	1	'501(c)(6) organization'@en	0.0%
Q183197	1	'spreadsheet'@en	0.0%
Q182940	1	'dessert'@en	0.0%
Q1829324	1	'architecture award'@en	0.0%
Q182672	1	'zoonosis'@en	0.0%
Q1826687	1	'quartet'@en	0.0%
Q182415	1	'reality television'@en	0.0%
Q18212309	1	'Residential substance abuse treatment program'@en	0.0%
Q182037	1	'naiad'@en	0.0%
Q18189	1	'educational stage'@en	0.0%
Q1818058	1	'guitar tuning'@en	0.0%
Q181790	1	'composite material'@en	0.0%
Q181623	1	'warehouse'@en	0.0%
Q1815366	1	'behavioral disorder'@en	0.0%
Q1814351	1	'public health intervention'@en	0.0%
Q181394	1	'nutrient'@en	0.0%
Q1813494	1	'teaching method'@en	0.0%
Q18120271	1	'fictional television show'@en	0.0%
Q181156	1	'software design pattern'@en	0.0%
Q180997	1	'post mill'@en	0.0%
Q18089587	1	'stop-motion animated film'@en	0.0%
Q180874	1	'lunar mare'@en	0.0%
Q180720	1	'chakra'@en	0.0%
Q180516	1	'room'@en	0.0%
Q180454	1	'cranial nerve'@en	0.0%
Q180262	1	'Erinyes'@en	0.0%
Q180152	1	'vitiligo'@en	0.0%
Q18011172	1	'film project'@en	0.0%
Q18009587	1	'Act of the Parliament of England'@en	0.0%
Q18009431	1	'Act of the Parliament of Great Britain'@en	0.0%
Q180046	1	'space exploration'@en	0.0%
Q17991521	1	'tale'@en	0.0%
Q179742	1	'prejudice'@en	0.0%
Q179651	1	'scale'@en	0.0%
Q179435	1	'satellite navigation system'@en	0.0%
Q1791709	1	'culture-bound syndrome'@en	0.0%
Q1791627	1	'cultural artifact'@en	0.0%
Q17912683	1	'aerial bombing'@en	0.0%
Q1790577	1	'planned language'@en	0.0%
Q1790374	1	'learning theory'@en	0.0%
Q1789476	1	'bibliographic database'@en	0.0%
Q178890	1	'accent symbol'@en	0.0%
Q17888	1	'sexual orientation'@en	0.0%
Q1788454	1	'road junction'@en	0.0%
Q178780	1	'liqueur'@en	0.0%
Q178706	1	'institution'@en	0.0%
Q178673	1	'vocal register'@en	0.0%
Q178659	1	'illustration'@en	0.0%
Q1786016	1	'Marian hymn'@en	0.0%
Q178588	1	'vinyl record'@en	0.0%
Q178550	1	'submachine gun'@en	0.0%
Q1785288	1	'MGPjr'@en	0.0%
Q1785271	1	'cycling team'@en	0.0%
Q1784409	1	'New Gods'@en	0.0%
Q178354	1	'reason'@en	0.0%
Q1782301	1	'study'@en	0.0%
Q1781513	1	'position'@en	0.0%
Q1781430	1	'magical formula'@en	0.0%
Q1780509	1	'communication device'@en	0.0%
Q178048	1	'bus'@en	0.0%
Q1779241	1	'electrometeor'@en	0.0%
Q177911	1	'steroid'@en	0.0%
Q1778834	1	'koinon'@en	0.0%
Q17781833	1	'destruction'@en	0.0%
Q17776219	1	'lyrical text translated using paraphrasing'@en	0.0%
Q177634	1	'community'@en	0.0%
Q1776037	1	'balsam'@en	0.0%
Q1774662	1	'logic puzzle'@en	0.0%
Q1773266	1	'monetary system'@en	0.0%
Q1770249	1	'government directorate'@en	0.0%
Q176763	1	'evidence'@en	0.0%
Q176494	1	'recession'@en	0.0%
Q1763214	1	'municipio'@en	0.0%
Q1762591	1	'diagnostic test'@en	0.0%
Q17624511	1	'caserío'@en	0.0%
Q176165	1	'database management system'@en	0.0%
Q1761072	1	'state park'@en	0.0%
Q1760704	1	'withdrawal'@en	0.0%
Q1760309	1	'pitch class'@en	0.0%
Q17589470	1	'home video game console'@en	0.0%
Q1758856	1	'commune of Mali'@en	0.0%
Q17587776	1	'aspect of sound'@en	0.0%
Q1758690	1	'municipal police'@en	0.0%
Q1758354	1	'plot'@en	0.0%
Q17564712	1	'Donkey Kong character'@en	0.0%
Q17544377	1	'history of a country or state'@en	0.0%
Q17538722	1	'performance work'@en	0.0%
Q1753200	1	'intifada'@en	0.0%
Q17522177	1	'age'@en	0.0%
Q17518870	1	'group of literary works'@en	0.0%
Q1751850	1	'optical instrument'@en	0.0%
Q1751513	1	'game mechanics'@en	0.0%
Q1751429	1	'fast food restaurant'@en	0.0%
Q1751323	1	'indoor ski slope'@en	0.0%
Q174989	1	'file system'@en	0.0%
Q174923	1	'optical illusion'@en	0.0%
Q1748732	1	'movie ranch'@en	0.0%
Q1748491	1	'Predicable'@en	0.0%
Q17431399	1	'national museum'@en	0.0%
Q17412916	1	'Middle-earth people'@en	0.0%
Q17399019	1	'style of painting'@en	0.0%
Q1738761	1		0.0%
Q173799	1	'entertainment'@en	0.0%
Q17377208	1	'train operating company'@en	0.0%
Q17375963	1	'Besloten vennootschap'@en	0.0%
Q17366755	1	'hamlet'@en	0.0%
Q17364572	1	'district of Northern Ireland'@en	0.0%
Q17362920	1	'Wikimedia duplicated page'@en	0.0%
Q1735471	1	'box girder bridge'@en	0.0%
Q17351672	1	'social game'@en	0.0%
Q173462	1	'crime against humanity'@en	0.0%
Q17342348	1	'logarithmic unit'@en	0.0%
Q173324	1	'Samsara'@en	0.0%
Q17326725	1	'business group'@en	0.0%
Q17320256	1	'physical process'@en	0.0%
Q17310777	1	'quinoline alkaloid'@en	0.0%
Q173091	1	'transcendental number'@en	0.0%
Q17308006	1	'island of Japan'@en	0.0%
Q17279032	1	'elective office'@en	0.0%
Q1727131	1	'Cure'@en	0.0%
Q17259945	1	'province of the Spanish Empire'@en	0.0%
Q1724915	1	'use'@en	0.0%
Q17197366	1	'type of organisation'@en	0.0%
Q17175676	1	'animated cartoon'@en	0.0%
Q171558	1	'accident'@en	0.0%
Q17150753	1	'itinerant groups in Europe'@en	0.0%
Q17148672	1	'social club'@en	0.0%
Q17143371	1	'county of South Korea'@en	0.0%
Q17142966	1	'slashing'@en	0.0%
Q171263	1	'agglutinative language'@en	0.0%
Q17122206	1	'proverbial phrase'@en	0.0%
Q1711595	1	'juke joint'@en	0.0%
Q17102166	1	'nonsense song'@en	0.0%
Q170984	1	'crown'@en	0.0%
Q170744	1	'ketone'@en	0.0%
Q17071473	1	'Russian foreign agent law'@en	0.0%
Q170658	1	'creativity'@en	0.0%
Q17064682	1	'liminal deity'@en	0.0%
Q17062980	1	'skewer'@en	0.0%
Q170539	1	'parody'@en	0.0%
Q17051044	1	'mahalle'@en	0.0%
Q170417	1	'caliber'@en	0.0%
Q170384	1	'operetta'@en	0.0%
Q170321	1	'wetland'@en	0.0%
Q17024724	1	'dance competition'@en	0.0%
Q170239	1	'onomatopoeia'@en	0.0%
Q1702237	1	'Silvae'@en	0.0%
Q17018380	1	'bight'@en	0.0%
Q1701174	1	'monastery ruins'@en	0.0%
Q17009617	1	'cup game'@en	0.0%
Q170043	1	'perfect number'@en	0.0%
Q17003024	1	'film style'@en	0.0%
Q16985745	1	'transportation network company'@en	0.0%
Q16964297	1	'hadron collider'@en	0.0%
Q169560	1	'caravel'@en	0.0%
Q169534	1	'division'@en	0.0%
Q169489	1	'security'@en	0.0%
Q16948252	1	'radio award'@en	0.0%
Q16938974	1	'German honorifics'@en	0.0%
Q16937116	1	'stamp edition'@en	0.0%
Q16905550	1	'cycle of frescoes'@en	0.0%
Q16904718	1	'agricultural organization'@en	0.0%
Q16889133	1	'class'@en	0.0%
Q1688818	1	'political map'@en	0.0%
Q168817	1	'algebraic number'@en	0.0%
Q1685451	1	'student society'@en	0.0%
Q16842191	1	'heirloom'@en	0.0%
Q16831714	1	'government building'@en	0.0%
Q16830339	1	'theater character'@en	0.0%
Q168210	1	'Internet forum'@en	0.0%
Q1678432	1	'hunting weapon'@en	0.0%
Q167346	1	'botanical garden'@en	0.0%
Q167336	1	'greenhouse gas'@en	0.0%
